木瓜(11月取樣)	44 	42	87.5	0.4	0.1		0.3	11.8	1.1								5	146	13
青木瓜	29 	25	91.7	0.6	0.1		0.5	7.2	2.4	4.3	2.4	1.7		0.2	0.0	0.0	5	139	31
安石榴	67 	60	80.7	1.7	0.1		0.7	16.8	4.6								8	200	15
百香果	64 	55	84.0	2.2	1.9	0.3	0.7	11.2	5.3	9.7	3.8	3.6	0.0	0.0	2.4	0.0	2	200	5
百香果汁	73 	73	79.6	0.9	0.4		0.6	18.6	0.2								1	239	5
金黃奇異果	59 	57	83.3	0.8	0.3	0.1	0.6	15.0	1.4	10.6	4.7	5.4		0.0	0.4	0.0	2	252	22
奇異果	56 	52	84.0	1.1	0.3	0.1	0.7	14.0	2.7	9.3	4.4	4.7		0.0	0.2	0.0	3	291	28
紅毛丹	73 	71	80.0	1.0	0.7		0.4	17.9	1.5								8	152	16
火龍果(白肉)	51 	49	85.7	0.9	0.4	0.0	0.5	12.4	1.7	8.9	5.5	2.6		0.0	0.9	0.0	0	226	4
火龍果(紅肉)	50 	48	85.8	1.1	0.2	0.1	0.5	12.3	1.3	9.2	5.8	2.8		0.0	0.7	0.0	0	219	9
北蕉平均值	85 	82	75.7	1.5	0.1	0.0	0.7	22.1	1.6	18.0	9.2	8.8		0.0	0.0	0.0	0	368	5
北蕉(2月取樣)	93 	90	73.4	1.3	0.0		0.6	24.6	2.0								0	357	3
北蕉(5月取樣)	92 	89	73.9	1.6	0.2	0.1	0.7	23.7	1.8	18.0	9.2	8.8		0.0	0.0	0.0	0	346	3
北蕉(9月取樣)	65 	63	81.4	1.3	0.0		0.6	16.6	1.2								0	304	10
北蕉(11月取樣)	90 	88	74.2	1.6	0.1		0.7	23.4	1.5								0	463	3
北蕉(0天,綠皮)	90 	87	74.4	1.3	0.3	0.1	0.8	23.3	2.0	9.2	2.9	2.8		0.0	3.4	0.0	0	363	4
北蕉(1天)	87 	84	75.4	1.4	0.3	0.1	0.7	22.2	1.7	13.0	4.4	4.3		0.0	4.3	0.0	0	349	4
北蕉(3天)	84 	81	76.4	1.4	0.3	0.1	0.7	21.3	1.7	11.9	4.7	4.5		0.0	2.6	0.0	0	321	4
北蕉(7天)	68 	65	80.7	1.3	0.2	0.1	0.7	17.1	1.6	10.8	4.9	4.5		0.0	1.4	0.0	0	303	5
李林蕉	102 	98	71.0	1.4	0.3	0.2	1.0	26.3	2.6	19.8	8.2	7.7		0.0	4.0	0.0	0	395	21
南華蕉	124 	119	64.8	1.1	0.1	0.0	0.8	33.2	2.9	19.4	9.6	9.8		0.0	0.0	0.0	0	305	7
紅皮蕉	98 	93	72.1	1.3	0.2	0.1	0.9	25.5	2.7	18.2	8.3	7.9		0.0	2.0	0.0	1	371	10
美人蕉	111 	105	68.3	1.5	0.1		1.0	29.2	3.3	18.9	5.1	4.8		0.0	9.1	0.0	1	386	17
蘋果蕉	93 	90	73.4	1.3	0.3	0.1	1.1	24.0	2.1	19.4	7.8	7.8		0.0	3.8	0.0	0	376	8
酪梨(綠皮)	65 	60	86.1	1.6	3.7	1.1	0.6	7.9	3.4	0.9	0.3	0.6		0.0	0.0	0.0	2	251	6
酪梨(室溫存放0天)	80 	73	85.0	1.5	5.9	1.7	0.5	7.1	4.2	0.3	0.2	0.2		0.0	0.0	0.0	0	291	3
酪梨(室溫存放3天)	84 	80	84.8	1.4	6.8	2.0	0.6	6.3	2.9	0.3	0.2	0.1		0.0	0.0	0.0	0	361	3
酪梨(室溫存放6天)	92 	83	83.2	1.5	7.6	2.2	1.1	6.6	5.7	0.9	0.5	0.4		0.0	0.0	0.0	1	385	4
榴槤	132 	127	64.7	2.7	1.9	0.7	1.0	29.7	3.2	18.4	1.3	1.8	0.0	0.3	14.9	0.0	2	459	23
突目1號鳳梨	56 	55	84.4	0.6	0.2		0.3	14.5	1.0								0	191	4
鳳梨平均值(雜交種)	53 	51	85.2	0.7	0.1	0.1	0.3	13.6	1.1	11.6	3.0	3.4		0.0	5.2	0.0	0	162	10
甘蔗鳳梨	57 	55	83.8	0.7	0.1		0.3	15.1	1.4								0	122	9
甜蜜蜜鳳梨	42 	41	87.9	1.0	0.1		0.4	10.6	0.9								0	225	17
金鑽鳳梨	50 	49	85.8	0.5	0.1	0.1	0.3	13.2	1.1	9.5	3.2	3.5		0.0	2.7	0.0	1	133	5
牛奶鳳梨	60 	59	83.2	0.8	0.3	0.1	0.3	15.4	0.7	13.7	2.9	3.2		0.0	7.7	0.0	0	170	11
釋迦	104 	100	70.0	2.2	0.1	0.1	1.1	26.6	2.7	16.0	7.6	8.3	0.0	0.0	0.1	0.0	7	390	18
鳳梨釋迦	102 	99	71.5	1.5	0.4	0.2	0.6	26.0	1.7	19.6	3.9	4.0		0.0	11.6	0.0	2	258	15
桑葚	32 	30	91.0	1.1	0.4	0.2	0.5	7.0	1.3	3.8	1.8	2.0		0.0	0.0	0.0	1	180	41
桑葚汁	25 	25	92.7	0.8	0.2	0.0	0.4	5.9	0.4	3.8	1.8	2.0		0.0	0.0	0.0	0	141	27
草莓	39 	36	89.0	1.0	0.2	0.1	0.5	9.3	1.8	6.1	2.9	3.2		0.0	0.0	0.0	7	199	16
土芭樂	39 	31	88.8	0.7	0.1		0.4	10.0	5.0								5	150	4
芭樂平均值(白肉)	38 	33	88.9	0.7	0.1	0.0	0.5	9.8	3.3	6.2	1.7	2.6	0.0	0.0	1.9	0.0	2	146	8
牛乳芭樂	33 	28	89.8	0.5	0.1	0.0	1.0	8.5	3.3	7.2	1.5	2.8	0.0	0.0	2.9	0.0	0	98	6
世紀芭樂	40 	34	88.7	0.7	0.1		0.4	10.3	3.4								0	160	15
珍珠芭樂	42 	36	88.1	0.7	0.2	0.1	0.4	10.6	3.7	5.2	1.9	2.5		0.0	0.8	0.0	0	176	7
泰國芭樂	38 	34	89.0	0.8	0.1		0.4	9.7	3.0								5	150	4
無子芭樂	33 	29	90.4	0.7	0.0		0.3	8.6	2.9								0	115	4
紅心芭樂	42 	36	88.0	0.8	0.1	0.0	0.4	10.7	3.9	5.3	1.4	1.9		0.0	2.0	0.0	1	166	5
楊桃平均值	32 	30	90.8	0.5	0.1		0.3	8.2	1.3	6.3	2.9	3.4		0.0	0.0	0.0	0	152	2
楊桃(2月取樣)	29 	27	91.6	0.4	0.1		0.3	7.6	1.5								0	136	2
楊桃(4月取樣)	32 	30	90.7	0.7	0.1		0.5	8.1	1.5	6.3	2.9	3.4		0.0	0.0	0.0	0	168	3
楊桃(5月取樣)	34 	33	90.2	0.6	0.1		0.3	8.7	0.9								0	171	2
楊桃(9月取樣)	33 	31	90.5	0.5	0.0		0.2	8.8	1.4								0	133	1
楊桃(11月取樣)	31 	29	91.2	0.4	0.0		0.3	8.0	1.0								0	151	1
美國紅葡萄	69 	68	81.1	0.4	0.4		0.4	17.7	0.5								8	166	5
巨峰葡萄	64 	63	82.4	0.5	0.3	0.1	0.3	16.6	0.2	15.6	7.4	8.1		0.0	0.0	0.0	1	122	5
綠葡萄平均值	58 	57	83.7	0.5	0.2		0.3	15.3	0.4								4	150	3
美國綠葡萄	64 	63	82.0	0.5	0.2		0.5	16.8	0.4								7	164	4
意大利葡萄	52 	51	85.5	0.5	0.1		0.2	13.7	0.4								0	136	2
美國紅葡萄(含皮)	61 	60	82.7	0.4	0.1		0.4	16.3	0.8								1	214	7
美國紫葡萄(含皮)	80 	79	77.3	0.4	0.0		0.4	21.9	0.7								1	228	7
美國黑葡萄(含皮)	63 	61	82.4	0.6	0.2		0.4	16.4	0.8								0	213	9
美國綠葡萄(含皮)	87 	86	75.5	0.6	0.4		0.8	22.7	0.8								1	264	10
無子紅葡萄(含皮)	72 	71	79.9	0.5	0.1		0.3	19.2	0.6								3	194	12
黑美人葡萄(含皮)	66 	65	81.6	0.5	0.1		0.4	17.4	0.5								0	187	8
金香葡萄(含皮)	60 	59	83.0	0.6	0.1		0.3	16.0	0.5								0	205	7
蓮霧平均值(粉紅色種)	35 	34	90.1	0.4	0.2	0.0	0.2	9.0	0.8	5.8	2.7	3.1		0.0	0.0	0.0	2	95	3
紅寶石蓮霧	33 	32	91.1	0.3	0.3	0.1	0.2	8.1	0.7	7.5	3.3	4.2		0.0	0.0	0.0	2	83	2
黑金剛蓮霧	34 	32	90.3	0.5	0.1	0.0	0.3	8.8	0.9	0.0	0.0	0.0		0.0	0.0	0.0	1	95	4
黑珍珠蓮霧	39 	38	89.0	0.4	0.1		0.2	10.2	0.9	9.9	4.7	5.2		0.0	0.0	0.0	2	107	4
華寶大西瓜(花蓮)	33 	32	90.6	0.7	0.1		0.2	8.4	0.7	7.8	1.1	2.4		0.0	4.2	0.0	1	116	17
西瓜平均值(紅肉小瓜)	33 	32	90.8	0.8	0.1	0.0	0.3	8.0	0.3	7.5	1.7	3.6		0.0	2.2	0.0	1	121	7
皇宮西瓜	32 	32	90.9	0.7	0.1	0.0	0.2	8.1	0.3	7.7	0.9	2.9		0.0	3.9	0.0	1	115	7
紅鈴西瓜	34 	34	90.4	0.8	0.1		0.2	8.5	0.3	7.7	2.0	4.1		0.0	1.6	0.0	2	97	6
黑美人西瓜	36 	36	89.7	0.9	0.1		0.2	9.1	0.3	8.9	1.8	3.7		0.0	3.3	0.0	2	111	11
鳳光西瓜	27 	27	92.3	0.7	0.2	0.1	0.3	6.5	0.5	5.6	1.8	3.7		0.0	0.0	0.0	1	162	4
無子西瓜	33 	32	90.5	0.9	0.0		0.4	8.2	0.6	7.3	1.3	3.2		0.0	2.9	0.0	1	150	15
西瓜平均值(黃肉小瓜)	29 	29	91.7	0.7	0.0	0.0	0.3	7.3	0.3	7.9	2.6	4.6	0.0	0.0	0.6	0.0	2	99	9
小玉西瓜	34 	34	90.2	0.8	0.1	0.0	0.3	8.7	0.3	7.9	2.6	4.6	0.0	0.0	0.6	0.0	2	94	5
金蘭西瓜	24 	23	93.2	0.6	0.0		0.2	6.0	0.2								1	103	14
嘉寶瓜	40 	40	88.7	0.8	0.2		0.3	10.0	0.4								9	80	3
甜瓜平均值(光皮洋香瓜)	30 	29	91.4	0.9	0.1	0.1	0.4	7.2	0.6	6.0	2.0	2.2	0.0	0.0	1.9	0.0	13	225	9
太陽洋香瓜	32 	32	90.5	1.2	0.0		0.5	7.8	0.1								3	281	3
狀元瓜	27 	26	92.0	0.7	0.1		0.5	6.6	0.8	5.5	2.3	2.1		0.0	1.1	0.0	18	219	13
蜜世界洋香瓜	29 	28	91.6	0.7	0.1	0.1	0.4	7.1	0.9	6.6	1.7	2.3	0.0	0.0	2.6	0.0	19	176	10
甜瓜平均值(東洋系脆瓜)	37 	36	89.3	1.0	0.2	0.1	0.7	8.9	0.5	8.5	3.1	3.2		0.0	2.1	0.0	9	330	8
美濃瓜	37 	36	89.3	1.1	0.2	0.1	0.7	8.8	0.5	8.0	4.0	4.0		0.0	0.0	0.0	8	338	10
黃香瓜	30 	30	91.0	0.6	0.2		0.7	7.5	0.6								16	240	7
嘉玉甜瓜	43 	42	87.6	1.3	0.1		0.6	10.4	0.6	8.9	2.2	2.5		0.0	4.2	0.0	4	413	6
新世紀哈密瓜	39 	38	88.7	0.7	0.0	0.0	0.5	10.1	0.5	7.5	2.7	2.9		0.0	2.0	0.0	9	259	10
新疆哈蜜瓜	28 	27	91.8	0.7	0.1		0.6	6.9	0.7								29	190	15
甜瓜平均值(網紋洋香瓜)	37 	36	89.3	0.9	0.0	0.0	0.5	9.3	0.6	6.8	2.8	2.8	0.0	0.0	1.3	0.0	13	270	8
七股香洋香瓜	40 	39	88.4	0.6	0.1		0.5	10.5	0.6	7.9	3.0	3.0		0.0	1.9	0.0	9	323	5
天香洋香瓜	44 	44	87.1	0.8	0.0	0.0	0.5	11.6	0.5	4.3	2.1	2.1	0.0	0.0	0.0	0.0	9	241	8
秋香洋香瓜	34 	33	90.0	1.0	0.0		0.5	8.4	0.5								16	232	10
紅寶石洋香瓜	39 	38	88.6	1.2	0.0	0.0	0.6	9.6	0.6	8.8	2.9	2.8		0.0	3.1	0.0	14	260	11
香華洋香瓜	30 	30	91.2	0.7	0.0		0.3	7.7	0.4	6.4	3.2	3.1		0.0	0.0	0.0	20	184	5
藍寶石洋香瓜	34 	32	90.2	1.1	0.0		0.4	8.2	1.0								12	378	12
土芒果	54 	53	84.9	0.6	0.3	0.2	0.4	13.8	1.0	10.6	1.1	5.4		0.0	4.0	0.0	2	140	8
芒果平均值(西洋種)	50 	48	86.0	0.6	0.2	0.1	0.2	13.0	1.2	9.8	0.6	3.4		0.0	5.8	0.0	5	119	8
肯特芒果	49 	48	86.3	0.5	0.2	0.1	0.3	12.7	1.2	8.8	0.0	3.1		0.0	5.7	0.0	17	140	6
海頓芒果	60 	57	83.3	0.4	0.2		0.3	15.7	1.7								4	120	6
凱特芒果	50 	48	86.0	1.1	0.2		0.3	12.5	1.0	11.3	0.5	3.1		0.0	7.7	0.0	1	115	9
愛文芒果	42 	41	88.2	0.4	0.2	0.1	0.2	11.0	0.9	8.8	1.1	4.9		0.0	2.7	0.0	1	106	6
聖心芒果	50 	48	86.3	0.5	0.2	0.1	0.2	12.9	1.3	10.6	0.8	2.5		0.0	7.2	0.0	0	112	12
黑香芒果	66 	64	81.6	0.8	0.3	0.1	0.5	16.9	1.3	16.6	0.2	3.4		0.0	13.0	0.0	0	165	12
芒果平均值(新興種)	56 	54	84.5	0.6	0.2	0.1	0.3	14.4	1.1	12.1	0.7	4.2		0.0	7.2	0.0	1	147	10
四季芒果	60 	57	83.2	0.6	0.2		0.4	15.6	1.8	13.2	0.8	3.2		0.0	9.2	0.0	0	145	8
玉文芒果	62 	61	82.9	0.5	0.3	0.1	0.2	16.1	0.7	9.2	0.9	4.7		0.0	3.6	0.0	0	121	8
金煌芒果	52 	49	85.6	0.8	0.2		0.3	13.0	1.4								8	104	6
金蜜芒果	64 	62	82.3	0.6	0.4	0.1	0.4	16.3	1.1	15.0	0.5	4.6		0.0	9.9	0.0	1	296	20
金興芒果	41 	40	88.5	0.6	0.1	0.0	0.3	10.6	0.6	9.2	0.4	3.8		0.0	5.0	0.0	0	124	7
香水芒果	65 	63	81.8	0.6	0.2	0.1	0.3	17.1	1.4	15.6	1.2	5.1		0.0	9.3	0.0	0	143	10
蓮花芒果	47 	46	86.8	0.4	0.2	0.1	0.3	12.2	0.8	10.5	0.3	3.7		0.0	6.5	0.0	0	95	9
荔枝平均值	65 	64	81.8	1.0	0.2	0.1	0.4	16.5	0.8	14.1	7.0	7.0		0.0	0.1	0.0	1	185	4
玉荷苞荔枝	68 	67	80.9	1.2	0.2	0.1	0.4	17.3	0.8	14.4	7.2	7.2		0.0	0.0	0.0	0	190	2
黑葉仔荔枝	62 	60	82.7	0.9	0.2		0.4	15.8	0.9	13.8	6.7	6.9		0.0	0.1	0.0	2	180	6
冷凍荔枝	28 	27	91.9	0.4	0.1		0.4	7.2	0.6								9	130	4
龍眼	72 	69	79.7	1.1	0.4	0.2	0.7	18.0	1.8	15.2	2.5	2.3	0.0	0.0	10.4	0.0	3	282	5
龍眼乾	277 	273	18.2	5.1	0.7		5.3	70.7	2.9								5	1235	49
帶殼龍眼乾	278 	274	19.7	4.6	0.1	0.0	2.8	72.9	3.1								0	1044	30
李子平均值(青皮黃肉)	48 	45	86.9	0.7	0.4		0.4	11.7	1.5								0	152	4
加州青李	47 	44	86.8	0.6	0.2		0.4	12.0	1.8								0	163	4
翡翠李	48 	46	87.0	0.7	0.5		0.4	11.4	1.3								0	140	4
李子平均值(紅皮紅肉)	39 	37	89.0	0.6	0.3	0.1	0.4	9.6	1.7	5.7	2.4	2.4		0.0	0.9	0.0	0	148	5
紅肉李(大)	41 	38	88.9	0.5	0.3		0.3	10.0	1.5	5.9	2.1	2.3		0.0	1.5	0.0	0	140	5
紅肉李(小)	38 	35	89.2	0.7	0.3	0.1	0.5	9.2	1.8	5.5	2.7	2.5		0.0	0.3	0.0	0	156	5
李子平均值(紅皮黃肉)	48 	45	86.7	0.7	0.3	0.1	0.4	11.9	1.5	5.4	2.4	2.6	0.0	0.0	0.5	0.0	1	155	6
加州紅李(台灣)	45 	42	88.2	0.3	0.6		0.3	10.6	1.7								0	105	6
加州紅李(進口)	60 	58	83.0	0.8	0.3		0.6	15.3	1.5								4	168	5
加州蜜李(進口)	66 	63	81.1	1.3	0.1		0.5	17.1	2.1								0	209	8
香水李	36 	35	89.9	0.7	0.3	0.1	0.4	8.8	0.6	5.8	2.7	2.9		0.0	0.3	0.0	0	148	4
桃接李(大)	38 	36	89.6	0.6	0.3		0.3	9.2	1.2	5.0	2.0	2.2		0.0	0.9	0.0	1	122	5
桃接李(小)	36 	33	90.1	0.7	0.3	0.1	0.3	8.6	1.9	5.3	2.3	2.6	0.0	0.0	0.3	0.0	0	158	7
蜜棗李(進口)	53 	51	85.2	0.6	0.2		0.4	13.6	1.4								0	174	6
黃肉李	35 	34	90.1	0.4	0.2	0.1	0.3	8.9	0.9	5.9	3.4	2.4		0.0	0.2	0.0	0	128	4
黑李	57 	55	83.9	0.7	0.2	0.1	0.5	14.7	1.4	10.5	5.1	5.0		0.3	0.0	0.0	0	146	5
枇杷	38 	36	89.1	0.3	0.2	0.0	0.6	9.8	0.9	8.0	3.2	4.8		0.0	0.0	0.0	4	173	12
筆柿	69 	63	80.6	0.6	0.1		0.3	18.3	4.0								2	156	7
甜柿平均值	57 	55	84.0	0.5	0.1		0.3	15.2	1.2	13.0	7.0	6.0		0.0	0.0	0.0	3	131	8
富有甜柿(大雪山)	57 	55	84.2	0.4	0.1		0.2	15.1	1.1	13.0	7.0	6.0		0.0	0.0	0.0	0	124	8
甜柿(進口)	57 	55	83.7	0.6	0.1		0.3	15.3	1.4								5	138	7
牛心柿	62 	56	82.6	0.5	0.2		0.3	16.5	4.0								3	159	9
四周柿	66 	59	81.4	0.5	0.1		0.4	17.6	4.4								0	197	10
柿餅	196 	175	44.5	1.7	0.2	0.1	1.3	52.2	12.6	26.0	13.2	12.8		0.0	0.0	0.0	4	611	23
水蜜桃平均值	39 	37	88.8	0.9	0.2	0.0	0.4	9.7	1.7	6.4	0.6	0.7		0.0	5.1	0.0	2	205	5
水蜜桃	40 	38	88.6	0.9	0.1	0.0	0.5	9.9	1.3	6.0	0.3	0.4		0.0	5.4	0.0	3	187	5
甜蜜桃	39 	36	88.9	0.9	0.2	0.1	0.4	9.6	2.0	6.7	0.9	0.9		0.0	4.9	0.0	0	224	5
脆桃平均值	44 	40	87.3	0.9	0.1	0.0	0.5	11.1	2.5	5.8	1.1	1.5		0.0	3.2	0.0	2	217	7
白油桃	37 	33	89.6	0.6	0.1		0.3	9.3	2.6								1	182	5
玫瑰桃	51 	48	85.3	1.2	0.1		0.6	12.8	1.7								7	200	7
福壽桃	47 	42	86.4	0.9	0.2		0.6	11.9	3.1	6.4	1.4	1.9		0.0	3.2	0.0	0	238	9
鶯哥桃	42 	38	87.9	1.0	0.2	0.1	0.5	10.5	2.7	5.2	0.8	1.1		0.0	3.2	0.0	0	249	6
蟠桃	45 	43	87.3	0.9	0.2	0.1	0.4	11.3	1.7	8.6	1.0	1.3		0.0	6.3	0.0	0	185	13
胭脂梅	35 	31	90.0	0.5	0.1	0.0	0.5	8.8	2.0	0.8	0.5	0.2		0.0	0.0	0.0	1	245	8
西洋梨平均值	53 	49	85.3	0.3	0.2	0.1	0.3	14.1	2.1	11.3	4.2	6.4		0.0	0.7	0.0	0	112	9
西洋梨(青皮)	62 	58	82.8	0.3	0.2		0.3	16.5	2.6								0	119	8
西洋梨(紅皮)	53 	50	85.3	0.3	0.2	0.1	0.3	13.9	1.8	11.3	4.2	6.4		0.0	0.7	0.0	1	122	8
西洋梨(黃皮)	44 	41	87.7	0.2	0.1		0.2	11.8	1.9								0	96	11
幸水梨	34 	32	90.4	0.4	0.0		0.1	9.0	1.2	6.8	1.7	5.1		0.0	0.0	0.0	0	107	5
大雪梨	42 	40	88.1	0.3	0.1	0.0	0.4	11.1	1.1	7.2	1.9	4.7		0.2	0.5	0.0	0	147	3
新世紀梨	42 	39	88.3	0.4	0.2		0.4	10.7	1.8								6	115	3
新興梨	44 	42	87.5	0.2	0.1		0.4	11.9	1.4								0	145	2
橫山梨	47 	44	86.8	0.4	0.1		0.3	12.4	1.9								5	131	2
豐水梨	36 	35	89.7	0.5	0.1	0.0	0.4	9.4	1.0	6.9	1.8	4.6		0.0	0.5	0.0	0	157	2
將軍蜜梨	50 	48	86.0	0.4	0.1		0.2	13.3	0.9								0	114	12
梨山蜜梨	47 	44	86.6	0.3	0.0	0.0	0.4	12.7	1.6	8.2	1.8	5.2	0.0	0.0	1.1	0.0	0	123	1
印度棗平均值(大)	43 	41	87.7	1.1	0.1	0.0	0.4	10.7	1.6	7.3	3.6	3.7		0.0	0.0	0.0	2	191	7
印度棗(長形)	43 	40	87.8	1.2	0.2		0.4	10.4	1.7								4	208	6
蜜棗(圓形)	44 	41	87.6	0.9	0.1	0.0	0.4	11.0	1.6	7.3	3.6	3.7		0.0	0.0	0.0	1	174	8
珍珠蜜棗	46 	42	86.7	1.1	0.0	0.0	0.5	11.7	2.2	10.4	5.2	5.2	0.0	0.0	0.0	0.0	1	248	8
台灣土棗	88 	82	75.1	0.9	0.3		0.7	23.0	3.9								1	324	30
紅棗	227 	215	35.8	3.2	0.3		1.2	59.5	7.7								10	597	50
黑棗	230 	213	34.8	2.7	0.2		1.3	60.9	10.8								3	600	67
蘋果平均值(青皮)	49 	47	86.3	0.3	0.2	0.1	0.3	13.0	1.5	11.6	2.5	6.7	0.0	0.0	2.4	0.0	4	113	4
青龍蘋果	52 	50	85.4	0.3	0.2	0.1	0.3	13.8	1.3	13.5	2.2	7.8	0.0	0.0	3.5	0.0	5	124	4
翠玉青蘋果	46 	43	87.1	0.3	0.1	0.1	0.2	12.2	1.7	9.6	2.8	5.6		0.0	1.3	0.0	3	102	3
翠玉青蘋果(帶皮)	54 	50	85.1	0.4	0.2	0.1	0.3	14.1	2.3	10.1	3.2	5.5		0.0	1.5	0.0	5	136	5
美國五爪蘋果	51 	48	85.8	0.2	0.1		0.2	13.8	1.6								2	118	3
蘋果平均值(混色)	51 	49	85.6	0.2	0.1	0.0	0.2	13.9	1.3	11.1	2.8	6.6		0.0	1.7	0.0	1	114	4
加拉蘋果	55 	53	84.6	0.2	0.1		0.2	15.0	1.5								0	113	5
津經蜜蘋果	56 	54	84.2	0.2	0.2		0.3	15.1	1.4	11.7	2.1	7.0		0.0	2.6	0.0	1	135	3
秋香蘋果	45 	43	87.2	0.3	0.0		0.2	12.3	1.2								0	95	2
富士蘋果	49 	47	86.3	0.2	0.1	0.0	0.3	13.1	1.3	10.4	3.4	6.2		0.0	0.8	0.0	3	113	4
富士蘋果(帶皮)	45 	42	87.6	0.2	0.1	0.0	0.1	11.9	1.7	9.4	2.8	5.8		0.0	0.8	0.0	3	94	6
金冠蘋果	49 	46	86.3	0.4	0.1		0.3	13.0	1.5								0	128	3
櫻桃	75 	73	78.8	1.2	0.3		0.7	19.1	1.3								2	236	15
白櫻桃	69 	68	80.4	0.7	0.1		0.5	18.4	1.1								1	224	18
椪柑	40 	38	88.7	0.8	0.2	0.0	0.3	10.0	1.5	6.8	1.3	1.5		0.0	4.1	0.0	2	74	21
紅柑	42 	40	88.2	0.8	0.1	0.0	0.3	10.6	1.0	6.9	1.4	1.7		0.0	3.8	0.0	1	148	18
茂谷柑	44 	42	87.4	0.6	0.1	0.0	0.4	11.5	1.3	9.5	2.1	2.4		0.0	5.0	0.0	1	143	24
海梨桶柑	44 	41	87.6	0.9	0.2		0.3	11.0	2.0								6	107	18
高牆桶柑	45 	43	87.1	0.8	0.0		0.3	11.8	1.4								1	122	17
檸檬柑	48 	45	86.1	1.1	0.1	0.0	0.5	12.2	1.9	8.1	2.1	2.3		0.0	3.6	0.0	1	161	34
長果金柑	56 	50	84.4	1.0	0.2	0.1	0.4	14.1	3.2	9.8	2.2	2.7		0.0	4.9	0.0	5	138	38
圓果金柑	32 	28	91.0	0.7	0.2		0.5	7.6	2.2								4	110	7
圓果金柑汁(綠皮)	32 	30	90.6	0.9	0.1	0.0	0.5	8.0	1.4	1.4	0.5	0.5	0.0	0.0	0.3	0.0	1	165	37
文旦	33 	31	90.5	0.7	0.1		0.3	8.4	1.3								1	132	9
白柚	38 	36	89.4	0.6	0.2		0.3	9.6	1.2								7	151	12
西施蜜柚	40 	38	88.6	0.8	0.2		0.3	10.1	1.3								0	175	7
甜橙平均值(普遍系)	46 	42	87.2	0.8	0.2	0.1	0.4	11.3	2.0	9.1	2.0	2.2	0.0	0.0	4.9	0.0	3	149	35
柳橙	44 	40	87.6	0.8	0.1	0.1	0.4	11.0	2.1	8.6	2.1	2.1	0.0	0.0	4.3	0.0	5	145	28
香吉士(進口)	47 	44	87.1	0.7	0.5		0.4	11.4	2.2								1	144	41
澳洲甜橙(進口)	46 	43	87.0	0.9	0.1	0.0	0.3	11.6	1.7	9.6	1.9	2.3		0.0	5.4	0.0	3	156	36
青皮葡萄柚	33 	31	90.6	0.8	0.1		0.3	8.3	1.2	6.1	1.5	1.6		0.0	3.1	0.0	1	141	15
紅寶石葡萄柚(古坑)	37 	35	89.9	0.7	0.3	0.1	0.2	8.9	1.1	6.4	1.5	1.6		0.0	3.3	0.0	0	184	16
黃皮葡萄柚(進口)	38 	36	89.3	0.7	0.1		0.2	9.7	1.1								1	178	16
黃皮葡萄柚	37 	35	89.6	0.7	0.2	0.1	0.3	9.2	1.1	6.4	1.9	2.2	0.0	0.0	2.3	0.0	4	90	20
檸檬	33 	31	91.0	0.7	0.5	0.2	0.4	7.4	1.2	0.9	0.5	0.4		0.0	0.1	0.0	4	150	26
萊姆	38 	35	90.5	0.5	1.0	0.3	0.3	7.7	1.9	0.9	0.3	0.3		0.0	0.3	0.0	1	108	23
檸檬汁平均值	31 	30	91.7	0.5	0.4	0.1	0.3	7.0	0.2	1.2	0.6	0.5		0.0	0.1	0.0	1	123	11
檸檬汁(黃皮)	30 	30	91.7	0.5	0.3	0.1	0.4	7.2	0.1	1.7	0.8	0.7		0.0	0.2	0.0	1	102	11
檸檬汁(綠皮)	31 	31	91.8	0.4	0.6	0.2	0.3	6.9	0.3	0.8	0.4	0.3		0.0	0.0	0.0	1	144	12
萊姆汁	34 	34	90.9	0.3	0.5	0.2	0.2	8.1	0.3	1.2	0.4	0.4		0.0	0.3	0.0	0	108	11
紅甘蔗汁	63 	63	82.8	0.5	0.5	0.3	0.3	15.9	0.2	18.0	1.1	1.2		0.0	15.7	0.0	0	22	23
人心果	83 	68	77.5	0.6	0.8		0.6	20.5	9.0								10	250	18
可可椰子汁平均值	18 	18	94.5	0.1	0.0		0.5	4.9	0.0	6.1	2.2	2.1		0.0	1.8	0.0	10	214	18
可可椰子汁(屏東)	17 	17	94.7	0.1	0.0		0.4	4.7	0.0								4	187	19
可可椰子汁(進口)	19 	19	94.2	0.2	0.0		0.6	5.0	0.0	6.1	2.2	2.1		0.0	1.8	0.0	16	241	16
香瓜茄	24 	23	93.0	0.4	0.1		0.2	6.2	0.7	5.4	2.2	1.8		0.0	1.3	0.0	3	131	7
蛋黃果	106 	96	70.3	1.4	0.3		0.6	27.3	6.1								3	289	20
無花果	67 	63	81.3	1.2	0.4	0.2	0.6	16.5	2.5	6.1	3.2	2.9	0.0	0.0	0.0	0.0	9	288	36
黃金果	44 	43	87.7	0.9	0.2	0.1	0.2	11.0	0.9	10.5	1.4	2.0	0.0	0.0	7.2	0.0	0	99	3
牛蒡	84 	75	76.9	2.5	0.4	0.2	1.1	19.1	5.1	1.3	0.0	0.9		0.0	0.4	0.0	15	358	46
胡蘿蔔平均值	39 	34	89.3	1.1	0.1	0.0	0.6	8.9	2.6	6.3	1.0	0.7		0.0	4.5	0.0	89	198	27
